country,year,sex,age,population,gdp_per_capita ($),generation,suicides/100k pop
Panama,2007,male,25-34 years,283781,6876,Generation X,9.51
Panama,2007,female,25-34 years,277823,6876,Generation X,2.16
Panama,2007,female,35-54 years,406328,6876,Boomers,1.72
Panama,2007,female,15-24 years,301555,6876,Millenials,1.66
Panama,2007,female,5-14 years,331670,6876,Generation Z,0.6
Panama,2007,female,55-74 years,177879,6876,Silent,0.56
Panama,2007,female,75+ years,46968,6876,Silent,0
Panama,2007,male,5-14 years,344045,6876,Generation Z,0
Panama,2008,male,25-34 years,286535,7972,Generation X,15.01
Panama,2008,male,15-24 years,315047,7972,Millenials,13.33
Panama,2008,male,55-74 years,175747,7972,Silent,13.09
Panama,2008,male,35-54 years,416678,7972,Boomers,9.12
Panama,2008,male,75+ years,42311,7972,Silent,7.09
Panama,2008,female,75+ years,49093,7972,Silent,4.07
Panama,2008,female,15-24 years,304442,7972,Millenials,3.94
Panama,2008,female,55-74 years,184787,7972,Silent,2.16
Panama,2008,female,25-34 years,280340,7972,Generation X,1.78
Panama,2008,female,35-54 years,418521,7972,Boomers,1.67
Panama,2008,male,5-14 years,347309,7972,Generation Z,1.44
Panama,2008,female,5-14 years,334826,7972,Generation Z,0.6
Panama,2009,male,25-34 years,289198,8436,Generation X,15.21
Panama,2009,male,55-74 years,182355,8436,Silent,14.81
Panama,2009,male,35-54 years,428945,8436,Boomers,9.79
Panama,2009,male,15-24 years,317792,8436,Millenials,9.13
Panama,2009,male,75+ years,43998,8436,Silent,9.09
Panama,2009,female,15-24 years,307454,8436,Millenials,5.2
Panama,2009,female,55-74 years,192158,8436,Silent,1.56
Panama,2009,female,25-34 years,282846,8436,Generation X,1.41
Panama,2009,female,35-54 years,430632,8436,Boomers,0.93
Panama,2009,male,5-14 years,350210,8436,Generation Z,0.86
Panama,2009,female,5-14 years,337598,8436,Generation Z,0.3
Panama,2009,female,75+ years,51327,8436,Silent,0
Panama,2010,male,75+ years,45741,8991,Silent,15.3
Panama,2010,male,25-34 years,291915,8991,Generation X,14.05
Panama,2010,male,35-54 years,441040,8991,Generation X,9.75
Panama,2010,male,55-74 years,189488,8991,Silent,8.97
Panama,2010,male,15-24 years,320806,8991,Millenials,6.86
Panama,2010,female,75+ years,53719,8991,Silent,3.72
Panama,2010,female,15-24 years,310641,8991,Millenials,3.54
Panama,2010,female,35-54 years,442586,8991,Generation X,1.81
Panama,2010,female,25-34 years,285498,8991,Generation X,0
Panama,2010,female,5-14 years,340093,8991,Generation Z,0
Panama,2010,female,55-74 years,200021,8991,Silent,0
Panama,2010,male,5-14 years,352867,8991,Generation Z,0
Panama,2011,male,75+ years,47764,10403,Silent,20.94
Panama,2011,male,35-54 years,452407,10403,Generation X,10.17
Panama,2011,male,55-74 years,196346,10403,Boomers,9.17
Panama,2011,male,15-24 years,323984,10403,Millenials,8.95
Panama,2011,male,25-34 years,294852,10403,Millenials,7.46
Panama,2011,female,15-24 years,314086,10403,Millenials,2.87
Panama,2011,female,25-34 years,288330,10403,Millenials,1.04
Panama,2011,female,55-74 years,207735,10403,Boomers,0.96
Panama,2011,female,35-54 years,453917,10403,Generation X,0.88
Panama,2011,female,5-14 years,342739,10403,Generation Z,0.29
Panama,2011,female,75+ years,56277,10403,Silent,0
Panama,2011,male,5-14 years,355754,10403,Generation Z,0
Panama,2012,male,75+ years,49778,11908,Silent,12.05
Panama,2012,male,55-74 years,203725,11908,Boomers,11.78
Panama,2012,male,25-34 years,297870,11908,Millenials,9.4
Panama,2012,male,15-24 years,327419,11908,Millenials,8.86
Panama,2012,male,35-54 years,463652,11908,Generation X,6.25
Panama,2012,female,15-24 years,317695,11908,Millenials,2.83
Panama,2012,female,25-34 years,291345,11908,Millenials,1.72
Panama,2012,female,75+ years,58910,11908,Silent,1.7
Panama,2012,female,35-54 years,465096,11908,Generation X,0.65
Panama,2012,male,5-14 years,358553,11908,Generation Z,0.28
Panama,2012,female,5-14 years,345246,11908,Generation Z,0
Panama,2012,female,55-74 years,215955,11908,Boomers,0
Panama,2013,male,55-74 years,211628,13189,Boomers,10.87
Panama,2013,male,75+ years,51811,13189,Silent,9.65
Panama,2013,male,35-54 years,474703,13189,Generation X,8.64
Panama,2013,male,15-24 years,331046,13189,Millenials,7.25
Panama,2013,male,25-34 years,300914,13189,Millenials,6.98
Panama,2013,female,75+ years,61650,13189,Silent,1.62
Panama,2013,female,15-24 years,321379,13189,Millenials,1.24
Panama,2013,female,35-54 years,476054,13189,Generation X,1.05
Panama,2013,female,55-74 years,224667,13189,Boomers,0.89
Panama,2013,male,5-14 years,361341,13189,Generation Z,0.83
Panama,2013,female,5-14 years,347709,13189,Generation Z,0.29
Panama,2013,female,25-34 years,294485,13189,Millenials,0
Panama,2014,male,75+ years,53886,14181,Silent,14.85
Panama,2014,male,15-24 years,334717,14181,Millenials,11.05
Panama,2014,male,25-34 years,303879,14181,Millenials,8.89
Panama,2014,male,35-54 years,485485,14181,Generation X,8.03
Panama,2014,male,55-74 years,220050,14181,Boomers,5
Panama,2014,female,35-54 years,486698,14181,Generation X,1.64
Panama,2014,female,75+ years,64534,14181,Silent,1.55
Panama,2014,female,15-24 years,325004,14181,Millenials,1.54
Panama,2014,male,5-14 years,364214,14181,Generation Z,1.37
Panama,2014,female,25-34 years,297642,14181,Millenials,1.34
Panama,2014,female,55-74 years,233859,14181,Boomers,0.43
Panama,2014,female,5-14 years,350245,14181,Generation Z,0.29
Panama,2015,male,75+ years,56048,15158,Silent,14.27
Panama,2015,male,25-34 years,306724,15158,Millenials,8.48
Panama,2015,male,55-74 years,228981,15158,Boomers,6.11
Panama,2015,male,35-54 years,495960,15158,Generation X,5.24
Panama,2015,male,15-24 years,338328,15158,Millenials,4.73
Panama,2015,female,15-24 years,328479,15158,Millenials,2.44
Panama,2015,female,25-34 years,300748,15158,Millenials,1.33
Panama,2015,female,55-74 years,243511,15158,Boomers,1.23
Panama,2015,female,35-54 years,496986,15158,Generation X,0.8
Panama,2015,male,5-14 years,367146,15158,Generation Z,0.27
Panama,2015,female,5-14 years,352852,15158,Generation Z,0
Panama,2015,female,75+ years,67619,15158,Silent,0
Paraguay,1985,male,75+ years,19395,964,G.I. Generation,15.47
Paraguay,1985,male,55-74 years,128809,964,G.I. Generation,6.21
Paraguay,1985,male,35-54 years,288558,964,Silent,3.81
Paraguay,1985,female,55-74 years,139742,964,G.I. Generation,2.86
Paraguay,1985,female,15-24 years,362788,964,Generation X,2.48
Paraguay,1985,male,15-24 years,375543,964,Generation X,2.4
Paraguay,1985,female,25-34 years,258525,964,Boomers,2.32
Paraguay,1985,male,25-34 years,269355,964,Boomers,1.49
Paraguay,1985,female,5-14 years,457364,964,Generation X,1.09
Paraguay,1985,female,35-54 years,278563,964,Silent,1.08
Paraguay,1985,male,5-14 years,471865,964,Generation X,0.21
Paraguay,1985,female,75+ years,26807,964,G.I. Generation,0
Paraguay,1986,male,55-74 years,131783,1086,G.I. Generation,6.83
Paraguay,1986,male,75+ years,20470,1086,G.I. Generation,4.89
Paraguay,1986,male,25-34 years,278072,1086,Boomers,3.6
Paraguay,1986,female,15-24 years,370579,1086,Generation X,3.24
Paraguay,1986,male,15-24 years,383018,1086,Generation X,2.61
Paraguay,1986,female,35-54 years,289263,1086,Silent,2.07
Paraguay,1986,female,55-74 years,142637,1086,G.I. Generation,1.4
Paraguay,1986,female,25-34 years,267364,1086,Boomers,1.12
Paraguay,1986,male,35-54 years,300541,1086,Silent,1
Paraguay,1986,female,5-14 years,470509,1086,Generation X,0
Paraguay,1986,female,75+ years,28055,1086,G.I. Generation,0
Paraguay,1986,male,5-14 years,485244,1086,Generation X,0
Paraguay,1987,male,75+ years,21474,1158,G.I. Generation,13.97
Paraguay,1987,male,35-54 years,313985,1158,Silent,4.78
Paraguay,1987,female,75+ years,29224,1158,G.I. Generation,3.42
Paraguay,1987,female,15-24 years,377753,1158,Generation X,3.18
Paraguay,1987,male,55-74 years,134656,1158,G.I. Generation,2.97
Paraguay,1987,male,15-24 years,389735,1158,Generation X,2.82
Paraguay,1987,male,25-34 years,286352,1158,Boomers,2.1
Paraguay,1987,female,35-54 years,301417,1158,Silent,1.33
Paraguay,1987,female,25-34 years,275955,1158,Boomers,0.72
Paraguay,1987,female,55-74 years,145386,1158,G.I. Generation,0.69
Paraguay,1987,female,5-14 years,485452,1158,Generation X,0.62
Paraguay,1987,male,5-14 years,500586,1158,Generation X,0
Paraguay,1989,male,75+ years,23265,1330,G.I. Generation,8.6
Paraguay,1989,female,75+ years,31393,1330,G.I. Generation,6.37
Paraguay,1989,male,35-54 years,343125,1330,Silent,4.95
Paraguay,1989,male,55-74 years,140982,1330,G.I. Generation,4.26
Paraguay,1989,male,25-34 years,302327,1330,Boomers,3.64
Paraguay,1989,female,15-24 years,391348,1330,Generation X,3.32
Paraguay,1989,male,15-24 years,402329,1330,Generation X,2.98
Paraguay,1989,female,25-34 years,292941,1330,Boomers,1.02
Paraguay,1989,female,5-14 years,517971,1330,Generation X,0.19
Paraguay,1989,female,35-54 years,328057,1330,Silent,0
Paraguay,1989,female,55-74 years,151253,1330,G.I. Generation,0
Paraguay,1989,male,5-14 years,534185,1330,Generation X,0
Paraguay,1990,male,75+ years,24057,1600,G.I. Generation,12.47
Paraguay,1990,female,15-24 years,398531,1600,Generation X,6.02
Paraguay,1990,male,15-24 years,409193,1600,Generation X,5.62
Paraguay,1990,female,55-74 years,154872,1600,G.I. Generation,3.87
Paraguay,1990,male,25-34 years,310522,1600,Boomers,3.22
Paraguay,1990,female,75+ years,32425,1600,G.I. Generation,3.08
Paraguay,1990,male,55-74 years,144947,1600,G.I. Generation,2.76
Paraguay,1990,female,25-34 years,301682,1600,Boomers,2.65
Paraguay,1990,male,35-54 years,357722,1600,Silent,2.52
Paraguay,1990,female,35-54 years,341511,1600,Silent,2.05
Paraguay,1990,female,5-14 years,534004,1600,Generation X,0.75
Paraguay,1990,male,5-14 years,550763,1600,Generation X,0
Paraguay,1991,male,55-74 years,148800,1907,Silent,5.38
Paraguay,1991,male,75+ years,25426,1907,G.I. Generation,3.93
Paraguay,1991,male,35-54 years,371882,1907,Boomers,3.76
Paraguay,1991,male,15-24 years,416191,1907,Generation X,3.6
Paraguay,1991,female,15-24 years,405630,1907,Generation X,3.2
Paraguay,1991,male,25-34 years,319155,1907,Boomers,2.51
Paraguay,1991,female,25-34 years,310280,1907,Boomers,1.29
Paraguay,1991,female,55-74 years,158432,1907,Silent,1.26
Paraguay,1991,female,35-54 years,355055,1907,Boomers,1.13
Paraguay,1991,female,5-14 years,550401,1907,Millenials,0.73
Paraguay,1991,male,5-14 years,567556,1907,Millenials,0.35
Paraguay,1991,female,75+ years,34004,1907,G.I. Generation,0
Paraguay,1994,male,55-74 years,163247,1981,Silent,9.8
Paraguay,1994,male,75+ years,29076,1981,G.I. Generation,6.88
Paraguay,1994,male,35-54 years,414561,1981,Boomers,5.31
Paraguay,1994,female,75+ years,38397,1981,G.I. Generation,5.21
Paraguay,1994,male,15-24 years,443189,1981,Generation X,4.96
Paraguay,1994,male,25-34 years,343206,1981,Boomers,4.37
Paraguay,1994,female,25-34 years,334061,1981,Boomers,1.8
Paraguay,1994,female,35-54 years,396264,1981,Boomers,1.77
Paraguay,1994,female,55-74 years,171623,1981,Silent,1.75
Paraguay,1994,female,15-24 years,431939,1981,Generation X,1.62
Paraguay,1994,male,5-14 years,612776,1981,Millenials,0.65
Paraguay,1994,female,5-14 years,594178,1981,Millenials,0.34
Paraguay,1995,male,75+ years,30153,2223,G.I. Generation,9.95
Paraguay,1995,male,35-54 years,429613,2223,Boomers,6.28
Paraguay,1995,male,15-24 years,455746,2223,Generation X,6.14
Paraguay,1995,male,25-34 years,349465,2223,Generation X,4.86
Paraguay,1995,male,55-74 years,168605,2223,Silent,4.15
Paraguay,1995,female,15-24 years,443966,2223,Generation X,3.6
Paraguay,1995,female,55-74 years,176454,2223,Silent,1.7
Paraguay,1995,female,35-54 years,410701,2223,Boomers,1.46
Paraguay,1995,female,5-14 years,606342,2223,Millenials,1.15
Paraguay,1995,female,25-34 years,340494,2223,Generation X,0.88
Paraguay,1995,male,5-14 years,625433,2223,Millenials,0.16
Paraguay,1995,female,75+ years,39786,2223,G.I. Generation,0
Paraguay,1996,male,55-74 years,173535,2341,Silent,6.34
Paraguay,1996,male,75+ years,31800,2341,G.I. Generation,6.29
Paraguay,1996,male,15-24 years,469606,2341,Generation X,4.68
Paraguay,1996,male,35-54 years,444785,2341,Boomers,4.27
Paraguay,1996,male,25-34 years,354956,2341,Generation X,4.23
Paraguay,1996,female,15-24 years,457285,2341,Generation X,2.62
Paraguay,1996,female,25-34 years,346518,2341,Generation X,2.02
Paraguay,1996,female,35-54 years,424905,2341,Boomers,1.41
Paraguay,1996,female,55-74 years,180915,2341,Silent,1.11
Paraguay,1996,female,5-14 years,617889,2341,Millenials,0.49
Paraguay,1996,female,75+ years,41669,2341,G.I. Generation,0
Paraguay,1996,male,5-14 years,637559,2341,Millenials,0
Paraguay,1997,male,15-24 years,485277,2326,Generation X,5.98
Paraguay,1997,male,25-34 years,359615,2326,Generation X,5.84
Paraguay,1997,male,55-74 years,178700,2326,Silent,5.6
Paraguay,1997,male,35-54 years,460079,2326,Boomers,4.35
Paraguay,1997,female,15-24 years,472212,2326,Generation X,3.18
Paraguay,1997,male,75+ years,33336,2326,G.I. Generation,3
Paraguay,1997,female,25-34 years,351803,2326,Generation X,2.84
Paraguay,1997,female,55-74 years,185568,2326,Silent,1.62
Paraguay,1997,female,35-54 years,439187,2326,Boomers,1.59
Paraguay,1997,female,5-14 years,627765,2326,Millenials,0.96
Paraguay,1997,male,5-14 years,648002,2326,Millenials,0.62
Paraguay,1997,female,75+ years,43429,2326,G.I. Generation,0
Paraguay,1998,male,75+ years,34806,2057,G.I. Generation,11.49
Paraguay,1998,male,55-74 years,184198,2057,Silent,8.14
Paraguay,1998,male,35-54 years,475395,2057,Boomers,5.89
Paraguay,1998,male,25-34 years,363959,2057,Generation X,5.77
Paraguay,1998,male,15-24 years,502306,2057,Generation X,4.98
Paraguay,1998,female,15-24 years,488313,2057,Generation X,4.51
Paraguay,1998,female,75+ years,45155,2057,G.I. Generation,2.21
Paraguay,1998,female,35-54 years,453570,2057,Boomers,1.76
Paraguay,1998,female,55-74 years,190476,2057,Silent,1.58
Paraguay,1998,female,25-34 years,356782,2057,Generation X,1.12
Paraguay,1998,female,5-14 years,636190,2057,Millenials,1.1
Paraguay,1998,male,5-14 years,656944,2057,Millenials,0
Paraguay,1999,male,55-74 years,190207,1868,Silent,7.89
Paraguay,1999,male,35-54 years,490653,1868,Boomers,7.54
Paraguay,1999,female,15-24 years,504952,1868,Generation X,6.14
Paraguay,1999,male,15-24 years,519970,1868,Generation X,5.96
Paraguay,1999,male,25-34 years,368766,1868,Generation X,5.42
Paraguay,1999,female,35-54 years,468102,1868,Boomers,3.42
Paraguay,1999,male,75+ years,36271,1868,G.I. Generation,2.76
Paraguay,1999,female,55-74 years,195757,1868,Silent,2.55
Paraguay,1999,female,75+ years,46953,1868,G.I. Generation,2.13
Paraguay,1999,female,5-14 years,643639,1868,Millenials,0.31
Paraguay,1999,male,5-14 years,664839,1868,Millenials,0.3
Paraguay,1999,female,25-34 years,362111,1868,Generation X,0
Paraguay,2000,male,25-34 years,374656,1782,Generation X,8.81
Paraguay,2000,male,55-74 years,196856,1782,Silent,8.13
Paraguay,2000,male,35-54 years,505726,1782,Boomers,5.34
Paraguay,2000,male,15-24 years,537673,1782,Generation X,5.21
Paraguay,2000,female,15-24 years,521651,1782,Generation X,4.41
Paraguay,2000,female,35-54 years,482688,1782,Boomers,2.9
Paraguay,2000,male,75+ years,37753,1782,G.I. Generation,2.65
Paraguay,2000,female,75+ years,48858,1782,G.I. Generation,2.05
Paraguay,2000,female,55-74 years,201515,1782,Silent,1.98
Paraguay,2000,female,25-34 years,368319,1782,Generation X,0.54
Paraguay,2000,female,5-14 years,650449,1782,Millenials,0.46
Paraguay,2000,male,5-14 years,672014,1782,Millenials,0.3
Paraguay,2001,male,75+ years,39855,1630,Silent,20.07
Paraguay,2001,male,55-74 years,203149,1630,Silent,8.86
Paraguay,2001,male,15-24 years,553522,1630,Millenials,6.68
Paraguay,2001,female,15-24 years,536659,1630,Millenials,4.66
Paraguay,2001,male,25-34 years,382094,1630,Generation X,4.19
Paraguay,2001,male,35-54 years,520113,1630,Boomers,2.88
Paraguay,2001,female,35-54 years,497708,1630,Boomers,2.41
Paraguay,2001,female,75+ years,51331,1630,Silent,1.95
Paraguay,2001,female,25-34 years,375000,1630,Generation X,1.87
Paraguay,2001,female,55-74 years,207018,1630,Silent,1.45
Paraguay,2001,female,5-14 years,656430,1630,Millenials,0.91
Paraguay,2001,male,5-14 years,678435,1630,Millenials,0.59
Paraguay,2002,male,15-24 years,569595,1315,Millenials,7.37
Paraguay,2002,male,25-34 years,390558,1315,Generation X,6.4
Paraguay,2002,male,35-54 years,535007,1315,Boomers,5.98
Paraguay,2002,female,15-24 years,552182,1315,Millenials,5.8
Paraguay,2002,male,75+ years,41992,1315,Silent,4.76
Paraguay,2002,male,55-74 years,210122,1315,Silent,4.28
Paraguay,2002,female,25-34 years,382378,1315,Generation X,2.88
Paraguay,2002,female,55-74 years,213126,1315,Silent,2.82
Paraguay,2002,female,35-54 years,513310,1315,Boomers,1.95
Paraguay,2002,female,5-14 years,662632,1315,Millenials,1.06
Paraguay,2002,male,5-14 years,685092,1315,Millenials,0.15
Paraguay,2002,female,75+ years,53927,1315,Silent,0
Paraguay,2003,male,75+ years,44060,1339,Silent,15.89
Paraguay,2003,male,35-54 years,549755,1339,Boomers,7.82
Paraguay,2003,male,55-74 years,217888,1339,Silent,7.34
Paraguay,2003,male,15-24 years,585314,1339,Millenials,6.66
Paraguay,2003,female,15-24 years,567525,1339,Millenials,5.46
Paraguay,2003,male,25-34 years,400125,1339,Generation X,4
Paraguay,2003,male,5-14 years,691456,1339,Millenials,1.16
Paraguay,2003,female,25-34 years,390609,1339,Generation X,1.02
Paraguay,2003,female,35-54 years,528807,1339,Boomers,0.95
Paraguay,2003,female,5-14 years,668533,1339,Millenials,0.6
Paraguay,2003,female,55-74 years,219923,1339,Silent,0.45
Paraguay,2003,female,75+ years,56494,1339,Silent,0
